htrc-id,pubcity,pubyear,title,oclc,language
None,Saarlouis ,1934,Robinson Crusoe,252499416,None
None,Saarlouis Hausen Verlagsges. ,1932,1932 Robinson Crusoe,72494270,None
None,São Paulo ,2004,Robinson Crusoe,58559124,None
None,São Paulo ,1963,Robinson crusoe,683350856,None
None,São Paulo ,1963,Robinson crusoe,683350856,None
None,São Paulo ,1995,Robinson Crusoe,319223728,None
None,São Paulo (SP) ,2007,Robinson Crusoe : texto integral,817078805,None
None,Salvat Editores ,1985,Robinson Crusoe.,906644149,None
None,Salvat Editores ,1985,Robinson Crusoe.,906644149,None
None,San Diego ,2005,Robinson Crusoe,63814704,None
None,San Diego ,2008,Robinson Crusoe,221645206,None
None,San Diego ,2008,Robinson Crusoe,217291282,None
None,San Diego ,2008,Robinson Crusoe,226445316,None
None,San Diego ,2005,Robinson Crusoe,70927530,None
None,San Diego ,2005,Robinson Crusoe,70048219,None
None,San Diego ,2005,Robinson Crusoe,70162374,None
None,San Diego ,2005,Robinson Crusoe,70144992,None
None,San Diego ,2005,Robinson Crusoe,73805333,None
None,San Francisco ,1946,Robinson Crusoe,5734624,None
None,San Francisco ,2007,Robinson Crusoe (excerpts),755633379,None
None,San Francisco ,1967,The life and adventures of Robinson Crusoe,539155152,None
None,San Sebastián ,1998,"Robinson Crusoe, 2 parte",920173060,None
None,San Sebastián ,1998,"Robinson Crusoe, 2 parte",920173060,None
None,San Sebastian ,19--,Robinson Crusoe.,61388871,None
None,Santa Perpetua de Mogoda ,2012,Robinson Crusoe,828294734,None
None,Santiago ,1991,Robinson Crusoe,55259674,None
None,Santiago ,1988,Robinson Crusoe,503238949,None
None,Santiago ,1999,Robinson Crusoe,55452255,None
None,Santiago ,1996,Robinson Crusoe,55344612,None
None,Santiago ,1980,Robinson Crusoe,55252734,None
None,Santiago ,1974,Robinson Crusoe,55252780,None
None,Santiago ,1995,Robinson Crusoe,55322795,None
None,Santiago ,1995,Robinson Crusoe,55318922,None
None,Santiago ,1995,Robinson Crusoe,55318922,None
None,Santiago ,2004,Robinson Crusoe,970555650,None
None,Santiago ,1988,Robinson Crusoe,55311635,None
None,Santiago ,1954,Robinson Crusoe : from de Royal Star Readers : short english tales chosen for our children,55252914,None
None,Sao Paulo ,1940,Robinson Crusoe.,37046357,None
None,Sao Paulo ,1960,Robinson Crusoe,20688981,None
None,Sao Paulo ,1960,Robinson Crusoe,20688981,None
None,Sarajevo ,1988,Robinzon Crusoe,438993022,None
None,Schelle ,1968,Robinson Crusoe,246420084,None
None,Schelle ,1968,Robinson Crusoe,901363745,None
mdp.39015078557884,Schiedam,1855,Het Leven van Robinson Crusoë voor de jeugd,23400432,dut
None,Scholastic ,1967,Robinson Crusoe,49210996,None
None,Scranton ,1954,Robinson Crusoe story book seals : 36 seals -- 6 different designs ...,503080885,None
None,Scribner ,1946,Robinson Crusoe.,21536290,None
None,Scribner ,1946,Robinson Crusoe.,21536290,None
None,Seeley & Co. ,1911,The Life and Adventures of Robinson Crusoe ... Illustrated by H.M. Brock.,559892788,None
None,Seoul ,1979,Robinson Crusoe = Robinson Kreusou,80739302,None
None,Seoul ,2004,Robinson Crusoe [Korean],1016862584,None
None,Seoul ,1992,Lobinsŭn K'ŭruso = Robinson Crusoe,223726774,None
None,Seoul ,1993,Robinseun Kuruso = Robinson Crusoe,276611129,None
None,Sesto San Giovanni ,1935,Robinson Crusoe; avventure.,44776850,None
None,Sesto San Giovanni ,1935,Robinson Crusoe; avventure.,44776850,None
mdp.39015078557488,'s-Gravenhage,1891,"Robinson Crusoe's leven en zonderlinge lotgevallen door Daniel Defoe, uit het oorspronkelijk engelsch naverteld door P. Louwerse. (Met 70 fraaie houtgravuren en een plattegronds-kaartje).",23400015,dut
None,'s-Gravenhage ,1981,Robinson Crusoe,246070277,None
None,'s-Gravenhage ,1981,Robinson Crusoe,246070277,None
None,'s-Gravenhage ,1865,Robinson Crusoe,263289107,None
None,'s-Gravenhage ,1865,Robinson Crusoe,930919899,None
None,'s-Gravenhage ,1961,Robinson Crusoë,64133413,None
None,'s-Gravenhage ,1961,Robinson Crusoë,64133413,None
None,'s-Gravenhage ,1960,Robinson Crusoë,64133410,None
None,Shah Alam ,2013,Pengembaraan Robinson Crusoe,849678055,None
mdp.39015078554543,Shanghai,1921,The life and adventures of Robinson Crusoe / by Daniel Defoe ; with Chinese notes by Ma Shao-Liang ...,70208442,eng
None,Shanghai ,2006,Lubinsun li xian ji = The adventures of Robinson Crusoe,225103591,None
None,Shanghai ,2006,Lubinsun li xian ji = The adventures of Robinson Crusoe,225103591,None
None,Shanghai ,1998,Lubinsun li xian ji,222765149,None
None,Short Tales ,2008,Robinson Crusoe: Go to Sea eBook : Go to Sea eBook.,866839221,None
None,Siegle ,1907,Robinson Crusoe. Told again for children by May Byron. Pictures by Joseph Simpson.,559898914,None
None,Siegle ,1910,Histoire de Robinson Crusoé. Racontée pour les enfants par Kathleen Fitzgerald. Illustrée par Joseph Simpson et M. Lavars Harry.,559902971,None
None,Siegle ,1910,Histoire de Robinson Crusoé. Racontée pour les enfants par Kathleen Fitzgerald. Illustrée par Joseph Simpson et M. Lavars Harry.,559902971,None
None,Singapore ,2004,Robinson Crusoe,975175342,None
None,Singapore ,2001,Gu xing xia lei = Robinson Crusoe,1027886120,None
None,Sioux Falls ,2010,Robinson Crusoe,667883491,None
None,Sir Isaac Pitman & Sons ,1900,"Robinson Crusoe ... In Pitman's shorthand, corresponding style. [Part 1, abridged.].",559898801,None
None,Skrifola ,1956,Robinson Crusoe,60940270,None
None,Sofiâ ,1996,Robinzon Kruzo,812616948,None
None,Solon ,2017,Classic adventure tales : 3 complete graphic novels.,1004969416,None
None,Sound ,2002,Robinson Crusoe.,664427565,None
None,Sound ,2002,Robinson Crusoe.,664427565,None
None,South Bend ,2000,Robinson Crusoe.,927360697,None
None,Southall a'i Gwmni ,1923,Helyntion Robinson Crusoe. Wedi eu talfyrru a'u trefnu mewn gwisg Gymreig. [With illustrations.].,559903247,None
None,Southport ,1985,Robinson Crusoe,610373098,None
None,Spain ,1974,Robinson Crusoe,11809595,None
None,Spring Books ,1961,"The Life and Surprising Adventures of Robinson Crusoe of York, Mariner. Retold for younger readers, etc. [With illustrations.].",559901625,None
None,Spring Books ,1961,"The Life and Surprising Adventures of Robinson Crusoe of York, Mariner. Retold for younger readers, etc. [With illustrations.].",559901625,None
None,Springfield ,192-,The adventures of Robinson Crusoe.,711060958,None
None,Springfield ,1934,A little book of Robinson Crusoe and other good old tales.,4530032,None
None,Springfield ,1934,A little book of Robinson Crusoe and other good old tales.,4530032,None
None,Springfield ,19--,Robinson Crusoe and other stories.,455386386,None
None,Stans ,1975,Robinson Crusoe,312837324,None
None,Sth. ,1952,Robinson Crusoe,770617614,None
None,Stilwell ,2010,Robinson Crusoe.,1028941545,None
None,Stilwell ,2017,Robinson Crusoe (Illustrated by N.C. Wyeth).,1028943960,None
None,Stirling ,1823,"The Adventures of Robinson Crusoe, the York mariner.",863257278,None
mdp.39015078560474,Stockholm,1860,"Robinson Cruses resor och äfwentyr, samt hans wistande i 28 ȧr pȧ en obebodd ö.",23549518,swe
mdp.39015078560714,Stockholm,1871,"Den verklige Robinson Crusoe's lefverne och äfventyr. Samt tjuguȧttaȧruga vistande pȧ en obebodd ö, af Daniel de Foë. Med ȧtta plancher och tvenne i texten intryckta illustrationer ...",23549534,swe
mdp.39015078560466,Stockholm,1881,Robinson Crusoe's märkwärdigaste äfwemtyr. Med. 8 illustrationer.,23549555,swe
mdp.39015078560706,Stockholm,1882,"Den verklige Robinson Crusoe's lefverne och äfventyr, samt tjuguȧttaȧriga vistande pȧ en obebodd ö. Af Daniel de Foë. Med trettio illustrationer ...",23549563,swe
mdp.39015078560698,Stockholm,1883,Robinson Crusoe. Af Daniel Defoe. Ofversättning af O.V. Ȧlund.,23549614,swe
mdp.39015078573741,Stockholm,1889,Robinson Crusoe. En skeppsbrutens underbara äfventyr. Bearbetning för ungdom efter Defoes första och äkta upplaga.,23550446,swe
mdp.39015078572081,Stockholm,1904,"Robinson Crusoe, efter Joachim Heinrich Campe. Ny bearbetning. Med 8 helsidesbilder efter Thomas Stothard's kopparstick.",23549979,swe
mdp.39015078560664,Stockholm,1913,"Robinson Crusoe, av Daniel Defoe, översättning av Lennart Ribbing, med 20 illustrationer ...",67412372,und
None,Stockholm ,1939,Robinson Crusoe,58175897,None
None,Stockholm ,1945,Robinson Crusoe,186523132,None
None,Stockholm ,1913,Robinson Crusoe,186123054,None
None,Stockholm ,1883,Robinson Crusoe,938422585,None
None,Stockholm ,1913,"Robinson Crusoe,",67412372,None
None,Stockholm ,1952,Robinson Crusoe,185936186,None
None,Stockholm ,1904,Robinson Crusoe,186058000,None
None,Stockholm ,1973,Robinson Crusoe,185755633,None
None,Stockholm ,1961,Robinson Crusoe,62028481,None
None,Stockholm ,1883,Robinson Crusoe,186628264,None
None,Stockholm ,1989,Robinson Crusoe,185892863,None
None,Stockholm ,1962,Robinson Crusoe,186886754,None
None,Stockholm ,1979,Robinson Crusoe,186118252,None
None,Stockholm ,195-,Robinson Crusoe.,923976613,None
None,Stockholm ,1986,Robinson Crusoe,186123448,None
None,Stockholm ,1898,Robinson Crusoe,676987183,None
None,Stockholm ,1947,Robinson Crusoe,676888943,None
None,Stockholm ,1945,Sjöfararen Robinson Crusoe's levnad och underbara äventyr,699455191,None
None,Stockholm ,1826,"Robinson Crusoes högst märkwärdiga lefnad, resor och äfwentyr : hwaruti ibland annat förekommer huru han bodde i 28 år helt ensam på en ö i Atlantiska Oceanen",890184086,None
None,Stockholm ,1881,Robinson Crusoe's märkwärdigaste äfwentyr.,18632966,None
None,Stockholm ,1975,Sjömannen Robinson Crusoe fr°an York,246344459,None
None,Stockholm ,1881,Robinson Crusoe's märkwärdigaste äfwentyr.,18632966,None
None,Stockholm ,1975,Sjömannen Robinson Crusoe fr°an York,246344459,None
None,Stockholm ,1881,Robinson Crusoe's märkwärdigaste äfwemtyr Med. 8 illustrationer.,695913082,None
None,Stockholm ,1881,Robinson Crusoe's märkwärdigaste äfwemtyr Med. 8 illustrationer.,695913082,None
None,Stockholm ,1946,Robinson Crusoe / Defoe,876248527,None
None,Stockholm ,1948,Robinson Crusoe : Bildserie ... : 1,186523117,None
None,Stockholm ,1860,Robinson Crusoe : berättelse för ungdom,938254050,None
None,Stockholm ,1860,Robinson Crusoe : berättelse för ungdom,938254050,None
None,Stockholm ,2010,Ljudbok med Robinson Crusoe,773676350,None
None,Stockholm ,2010,Ljudbok med Robinson Crusoe,773676350,None
None,Stratford-upon-Avon ,1928,"The life & strange suprizing adventures of Robinson Crusoe of York, mariner : volume II",552521366,None
None,Stratford-upon-Avon ,1928,"The life & strange suprizing adventures of Robinson Crusoe of York, mariner",831188201,None
None,Stratford-upon-Avon ,1927,"The history of the most remarkable life, and extraordinary adventures, of the truly honourable Colonel Jaque, vulgarly call'd Colonel Jack, who ... written by the author of Robinson Crusoe.",588091083,None
None,Stratford-upon-Avon ,1927,"The history of the most remarkable life, and extraordinary adventures of the truly honourable Colonel Jaque, vulgarly call'd Colonel Jack : volume the second",552519265,None
None,Stratford-upon-Avon ,1927,"The history of the most remarkable life, and extraordinary adventures of the truly honourable Colonel Jaque, vulgarly call'd Colonel Jack : volume the first",831188177,None
None,Stratford-upon-Avon ,1927,"The history of the most remarkable life, and extraordinary adventures of the truly honourable Colonel Jaque, vulgarly call'd Colonel Jack : volume the second",552519265,None
None,Stratford-upon-Avon ,1927,"The history of the most remarkable life, and extraordinary adventures of the truly honourable Colonel Jaque, vulgarly call'd Colonel Jack : volume the first",831188177,None
None,Studio City ,2006,The adventures of Robinson Crusoe.,948633254,None
None,Stuttg. ,1920,"Daniel Defoes Robinson Crusoe, der deutschen Jugend neu erzählt von Otto Ernst [d.i. Otto Ernst Schmidt].",252499182,None
mdp.39015078559047,Stuttgart,1836,Robinson Crusoe's leben und abenteuer von Daniel v. Foe. Nebst einer lebensbeschreibung des verfassers von Philaret Chasles. Uebersetzt und mit erläuternden noten versehen von prof. Carl Courtin. Mit mehreren hundert holzschnitten ...,67412264,ger
mdp.39015078559039,Stuttgart,1836,Robinson Crusoe's leben und abenteuer von Daniel v. Foe. Nebst einer lebensbeschreibung des verfassers von Philaret Chasles. Uebersetzt und mit erläuternden noten versehen von prof. Carl Courtin. Mit mehreren hundert holzschnitten ...,67412264,ger
nnc1.0315301168,Stuttgart,1836,"Robinson Crusoe's leben und abenteuer, nebst einer lebensbeschreibung des verfassers von [Victor Euphémion] Philarète Charles übersetzt ... mit ... noten ... von Prof. Carl Courtin.",35175619,ger
mdp.39015078558239,Stuttgart,1836,"Vie et aventures de Robinson-Crusoé, par Daniel de Foë. Traduction de Petrus Borel. Enrichi de la vie de Daniel de Foë par Philarète Chasles; et de notes allemandes, grammaticales et explicatives, servant à la jeunesse pour la traduction de cet ouvrage, par le professeur Chs. Courtin. Orné du portrait de l'auteur ...",23401360,fre
mdp.39015078558221,Stuttgart,1836,"Vie et aventures de Robinson-Crusoé, par Daniel de Foë. Traduction de Petrus Borel. Enrichi de la vie de Daniel de Foë par Philarète Chasles; et de notes allemandes, grammaticales et explicatives, servant à la jeunesse pour la traduction de cet ouvrage, par le professeur Chs. Courtin. Orné du portrait de l'auteur ...",23401360,fre
mdp.39015078560003,Stuttgart,1837,"Der ächte englische Robinson Crusoe, seine ersten seefahrten, sein schiffbruch und achtundzwanzigjähriger aufenthalt auf einer unbewohnten insel, so wie seine spätern merkwürdigen reisen und abenteuer bis zum ende seines lebens. Nach der ursprünglichen erzählung Daniel Foe's vollständig übertragen. Mit nachrichten über des verfassers leben und fünfzig kupfern.",67412266,ger
mdp.39015078561829,Stuttgart,1843,"Robert und seine gefährten. Eine erzählung für die jugend vom verfasser des ""Robinson Crusoe"". Nach dem englischen. Mit illuminirtem kupfer.",67412514,ger
